neighbourhood_name,neighbourhood_latitude,neighbourhood_longitude,venue,venue_id,venue_category
Woburn North,43.77317654845374,-79.23681463572888,Federick Restaurant,13111,Hakka Restaurant
Woburn North,43.77317654845374,-79.23681463572888,Hakka Legend,13099,Chinese Restaurant
Woburn North,43.77317654845374,-79.23681463572888,La Sani Grill,13199,Indian Restaurant
Woburn North,43.77317654845374,-79.23681463572888,Thai One on,13352,Thai Restaurant
Woburn North,43.77317654845374,-79.23681463572888,Popeye's Louisiana Kitchen,13055,Fried Chicken Joint
Woburn North,43.77317654845374,-79.23681463572888,Tim Hortons,13065,Restaurant
Woburn North,43.77317654845374,-79.23681463572888,TD Bank Financial Group,11045,Bank
Woburn North,43.77317654845374,-79.23681463572888,Coffee Culture,13034,Café
Woburn North,43.77317654845374,-79.23681463572888,Drupati's Roti and Doubles,13097,Caribbean Restaurant
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,Value Village,17138,Vintage and Thrift Store
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,Skyland Food Mart Inc,17069,Grocery Store / Supermarket
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,Subway,13145,Fast Food Restaurant
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,Shoppers Drug Mart,17035,Drugstore
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,Dollarama,17034,Discount Store
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,Mr. Sub,13000,Dining and Drinking
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,RBC Royal Bank,11045,Bank
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,A&W Restaurant,13145,Fast Food Restaurant
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,Pho Dau Bo Restaurant,13072,Asian Restaurant
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,Burger King,13145,Fast Food Restaurant
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,Giant Tiger,17033,Department Store
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,Aunty Mary's,13051,Fish and Chips Shop
Golfdale-Cedarbrae-Woburn,43.760023188311216,-79.2199977015554,Tim Hortons,13065,Restaurant
Guildwood,43.748833325966984,-79.19504301295854,Guildwood Park,16037,Playground
Guildwood,43.748833325966984,-79.19504301295854,Ace's Place Bar Grill Hub,13022,Sports Bar
Guildwood,43.748833325966984,-79.19504301295854,Subway,13145,Fast Food Restaurant
Guildwood,43.748833325966984,-79.19504301295854,Tim Hortons,13065,Restaurant
Guildwood,43.748833325966984,-79.19504301295854,Muddy Paws in the Guild,11134,Pet Grooming Service
Guildwood,43.748833325966984,-79.19504301295854,Livingston Lodge,12095,Retirement Home
Guildwood,43.748833325966984,-79.19504301295854,CIBC,11045,Bank
Guildwood,43.748833325966984,-79.19504301295854,Valu-Mart,17029,Convenience Store
Guildwood,43.748833325966984,-79.19504301295854,BMO Bank of Montreal,11045,Bank
Guildwood,43.748833325966984,-79.19504301295854,Guild Inn Gardens,16017,Garden
Guildwood,43.748833325966984,-79.19504301295854,Pizza Nova,13064,Pizzeria
Scarborough Village,43.73865069431098,-79.21681281001817,The Butcher Shop,17059,Butcher
Scarborough Village,43.73865069431098,-79.21681281001817,Scarborough Village Theatre,12069,Government Department / Agency
Scarborough Village,43.73865069431098,-79.21681281001817,Popeye's Louisiana Kitchen,13049,Diner
Scarborough Village,43.73865069431098,-79.21681281001817,Tim Hortons,13065,Restaurant
Scarborough Village,43.73865069431098,-79.21681281001817,Pharmasave,17035,Drugstore
Scarborough Village,43.73865069431098,-79.21681281001817,Starbucks,13035,Coffee Shop
Scarborough Village,43.73865069431098,-79.21681281001817,Metro,17035,Drugstore
Scarborough Village,43.73865069431098,-79.21681281001817,Beer Store,17058,Beer Store
Scarborough Village,43.73865069431098,-79.21681281001817,Bluffs Above the Beach,16003,Beach
Scarborough Village,43.73865069431098,-79.21681281001817,Pizza Pizza,13145,Fast Food Restaurant
Eglinton East,43.74092221696979,-79.24559732255192,Diamond Pizza,13064,Pizzeria
Eglinton East,43.74092221696979,-79.24559732255192,RJ's Grill,13031,Burger Joint
Eglinton East,43.74092221696979,-79.24559732255192,Nakamori Japanese Restaurant,13065,Restaurant
Eglinton East,43.74092221696979,-79.24559732255192,Trudelle Park,16037,Playground
Eglinton East,43.74092221696979,-79.24559732255192,True Discount Convenience,17029,Convenience Store
Eglinton East,43.74092221696979,-79.24559732255192,Stephen's No Frills,17069,Grocery Store / Supermarket
Eglinton East,43.74092221696979,-79.24559732255192,Sports Cafe Champions,13049,Diner
Eglinton East,43.74092221696979,-79.24559732255192,Roadsport CHRYSLER,17006,Car Dealership
Eglinton East,43.74092221696979,-79.24559732255192,La Grande Automotive,11010,Automotive Repair Shop
Eglinton East,43.74092221696979,-79.24559732255192,All Star Bowl,10006,Bowling Alley
West Hill,43.767489939216,-79.1766759677255,Heron Park,17057,Food and Beverage Retail
Morningside,43.78239927012414,-79.20704117569281,KFC,13145,Fast Food Restaurant
Morningside,43.78239927012414,-79.20704117569281,Tim Hortons,13065,Restaurant
Morningside,43.78239927012414,-79.20704117569281,Wendy's,13145,Fast Food Restaurant
Morningside,43.78239927012414,-79.20704117569281,Subway,13145,Fast Food Restaurant
Morningside,43.78239927012414,-79.20704117569281,Tim Hortons,13065,Restaurant
Morningside,43.78239927012414,-79.20704117569281,Shoppers Drug Mart,17035,Drugstore
Morningside,43.78239927012414,-79.20704117569281,Subway,13145,Fast Food Restaurant
Morningside,43.78239927012414,-79.20704117569281,Food Basics Pharmacy,17035,Drugstore
Morningside,43.78239927012414,-79.20704117569281,Neighbourhood Nails & Spa,11071,Nail Salon
Morningside,43.78239927012414,-79.20704117569281,Centenary Cleaners & Tailoring,11066,Dry Cleaner
Morningside,43.78239927012414,-79.20704117569281,La Prep,13034,Café
Morningside,43.78239927012414,-79.20704117569281,Dollarama,17034,Discount Store
Morningside,43.78239927012414,-79.20704117569281,Seven Oaks Manor Townhouses,11148,Property Management Office
Highland Creek,43.790774728566504,-79.17747201768059,Canmore Park Baseball Field,18004,Baseball Field
Highland Creek,43.790774728566504,-79.17747201768059,Snappy Food Mart,17029,Convenience Store
Centennial Scarborough,43.78237705668571,-79.15084346589744,Centennial Park,16032,Park
Agincourt North,43.80544053403305,-79.26671238386149,Iroquois Park,16032,Park
Agincourt North,43.80544053403305,-79.26671238386149,Menchie's,13044,Frozen Yogurt Shop
Agincourt North,43.80544053403305,-79.26671238386149,Pizza Pizza,13145,Fast Food Restaurant
Agincourt North,43.80544053403305,-79.26671238386149,Shoppers Drug Mart,17035,Drugstore
Agincourt North,43.80544053403305,-79.26671238386149,McDonald's,13145,Fast Food Restaurant
Agincourt North,43.80544053403305,-79.26671238386149,Saravanaa Bhavan,13199,Indian Restaurant
Agincourt North,43.80544053403305,-79.26671238386149,KFC,13145,Fast Food Restaurant
Agincourt North,43.80544053403305,-79.26671238386149,Dollarama,17034,Discount Store
Agincourt North,43.80544053403305,-79.26671238386149,Wild Wing,13145,Fast Food Restaurant
Agincourt North,43.80544053403305,-79.26671238386149,RBC Royal Bank,11045,Bank
Agincourt North,43.80544053403305,-79.26671238386149,Subway,13145,Fast Food Restaurant
Agincourt North,43.80544053403305,-79.26671238386149,Booster Juice,13000,Dining and Drinking
Agincourt North,43.80544053403305,-79.26671238386149,TD Bank Financial Group,11045,Bank
Agincourt North,43.80544053403305,-79.26671238386149,Coventry Centre,17115,Shopping Plaza
Agincourt North,43.80544053403305,-79.26671238386149,Xe Lua Restaurant,13379,Vietnamese Restaurant
Agincourt North,43.80544053403305,-79.26671238386149,Fido,17026,Mobile Phone Store
Agincourt North,43.80544053403305,-79.26671238386149,Taco Bell,13065,Restaurant
Agincourt North,43.80544053403305,-79.26671238386149,Tickets & More,12075,Post Office
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Asian Legend,13099,Chinese Restaurant
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Gourmet Malaysia,13299,Malay Restaurant
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Borsalino Dinning Lounge,13064,Pizzeria
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,RNS Accounting,11043,Accounting and Bookkeeping Service
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Joey Bravo's Italian Restaurant,13049,Diner
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Le Spot Billiard Lounge Inc,10045,Pool Hall
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Synkro Automotive Repair Corp.,11010,Automotive Repair Shop
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Katsuya,13263,Japanese Restaurant
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Bistro Manila,13027,Bistro
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Cycle World Superstore,11009,Automotive Service
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Jesse Jr Restaurant,13049,Diner
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Wonton Chai Noodle,13102,Cantonese Restaurant
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Just in Hair Salon,11064,Hair Salon
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Yummy Cantonese Restaurant 老西関腸粉,13102,Cantonese Restaurant
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Health Oolong Tea,13033,Bubble Tea Shop
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,TD Bank Financial Group,11045,Bank
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Dumpling House 餃子莊,13099,Chinese Restaurant
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Shanghai Dim Sum,13099,Chinese Restaurant
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Perfect Chinese Restaurant 雅瓊海鮮酒家,13099,Chinese Restaurant
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,JW Foods,17059,Butcher
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Sportschek,17117,Sporting Goods Retail
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,Canadian Tire,17033,Department Store
Agincourt South-Malvern West,43.7886573503734,-79.2656114435185,The Only Cuisine 西域久保,13099,Chinese Restaurant
Dorset Park,43.75927558617118,-79.27890860962498,Canada Computers,17025,Electronics Store
Dorset Park,43.75927558617118,-79.27890860962498,Big Al's,17110,Pet Supplies Store
Dorset Park,43.75927558617118,-79.27890860962498,Taco Bell,13031,Burger Joint
Dorset Park,43.75927558617118,-79.27890860962498,Pho Vietnam Family Restaurant,13049,Diner
Dorset Park,43.75927558617118,-79.27890860962498,McDonald's,13145,Fast Food Restaurant
Dorset Park,43.75927558617118,-79.27890860962498,Rincon Latino,11104,Import and Export Service
Dorset Park,43.75927558617118,-79.27890860962498,Discount Tire & Auto Centre,11015,Tire Repair Shop
Dorset Park,43.75927558617118,-79.27890860962498,Karaikudi Chettinad South Indian Restaurant,13030,Buffet
Dorset Park,43.75927558617118,-79.27890860962498,Speedy Glass,11000,Business and Professional Services
Dorset Park,43.75927558617118,-79.27890860962498,KFC,13145,Fast Food Restaurant
Ionview,43.73536469778182,-79.27247039865925,Chung Moi Chinese Restaurant,13099,Chinese Restaurant
Ionview,43.73536469778182,-79.27247039865925,Maida Vale Park,16032,Park
Ionview,43.73536469778182,-79.27247039865925,Shoppers Drug Mart,17035,Drugstore
Ionview,43.73536469778182,-79.27247039865925,TD Bank Financial Group,11045,Bank
Ionview,43.73536469778182,-79.27247039865925,Diana Beauty Salon,11064,Hair Salon
Ionview,43.73536469778182,-79.27247039865925,241 Pizza,13064,Pizzeria
Ionview,43.73536469778182,-79.27247039865925,Sinopino Chinese Restaurant & Takeout,13034,Café
Ionview,43.73536469778182,-79.27247039865925,Liberty Square,17096,Miscellaneous Store
Ionview,43.73536469778182,-79.27247039865925,Retro Burger,13031,Burger Joint
Ionview,43.73536469778182,-79.27247039865925,Pizza Village,13064,Pizzeria
Ionview,43.73536469778182,-79.27247039865925,Money Mart,11042,Financial Service
Ionview,43.73536469778182,-79.27247039865925,Nadia's No Frills,17069,Grocery Store / Supermarket
Kennedy Park,43.72555596042475,-79.26038158107336,Tim Hortons,13065,Restaurant
Kennedy Park,43.72555596042475,-79.26038158107336,Giant Tiger,17033,Department Store
Kennedy Park,43.72555596042475,-79.26038158107336,Al Jannat Super Market,17069,Grocery Store / Supermarket
Kennedy Park,43.72555596042475,-79.26038158107336,Tandy Leather Factory,11110,Leather Supplier
Cliffcrest,43.721121716111774,-79.23553062083673,Dairy Queen,13046,Ice Cream Parlor
Cliffcrest,43.721121716111774,-79.23553062083673,Double Double Pizza & Chicken,13064,Pizzeria
Cliffcrest,43.721121716111774,-79.23553062083673,Wild Wing,13145,Fast Food Restaurant
Cliffcrest,43.721121716111774,-79.23553062083673,Big Boys Burgers,13031,Burger Joint
Cliffcrest,43.721121716111774,-79.23553062083673,Canadian Tire,17033,Department Store
Cliffcrest,43.721121716111774,-79.23553062083673,Work N Wear,17043,Clothing Store
Cliffcrest,43.721121716111774,-79.23553062083673,Cathedral Bluffs Park,16032,Park
Cliffcrest,43.721121716111774,-79.23553062083673,Scarboro Foreign Mission Society,12101,Church
Cliffcrest,43.721121716111774,-79.23553062083673,Bluffers Park,16032,Park
Cliffcrest,43.721121716111774,-79.23553062083673,TD Bank Financial Group,11045,Bank
Cliffcrest,43.721121716111774,-79.23553062083673,Pizza Pizza,13145,Fast Food Restaurant
Cliffcrest,43.721121716111774,-79.23553062083673,Vindaloo Fine Indian Cuisine,13199,Indian Restaurant
Birchcliffe-Cliffside,43.694683351441576,-79.26508925886662,The Birchcliff,0,Unknown
Birchcliffe-Cliffside,43.694683351441576,-79.26508925886662,Birchmount Community Centre,0,Unknown
Birchcliffe-Cliffside,43.694683351441576,-79.26508925886662,Scarborough Gardens,0,Unknown
Birchcliffe-Cliffside,43.694683351441576,-79.26508925886662,Ume Fashion Sushi,0,Unknown
Birchcliffe-Cliffside,43.694683351441576,-79.26508925886662,Birchmount Park Collegiate Institute,0,Unknown
Downtown Yonge East,43.65503449627479,-79.37712772767459,Hokkaido Ramen Santouka,13272,Ramen Restaurant
Downtown Yonge East,43.65503449627479,-79.37712772767459,Jazz Bistro,10040,Jazz and Blues Venue
Downtown Yonge East,43.65503449627479,-79.37712772767459,Elgin & Winter Garden Theatre Ctr,10039,Music Venue
Downtown Yonge East,43.65503449627479,-79.37712772767459,CAA Ed Mirvish Theatre,10024,Movie Theater
Downtown Yonge East,43.65503449627479,-79.37712772767459,CF Toronto Eaton Centre,17000,Retail
Downtown Yonge East,43.65503449627479,-79.37712772767459,George Restaurant,13049,Diner
Downtown Yonge East,43.65503449627479,-79.37712772767459,Blaze Pizza,13064,Pizzeria
Downtown Yonge East,43.65503449627479,-79.37712772767459,HomeSense,17082,Furniture and Home Store
Downtown Yonge East,43.65503449627479,-79.37712772767459,The Carbon Bar,13026,BBQ Joint
Downtown Yonge East,43.65503449627479,-79.37712772767459,Uniqlo ユニクロ,17043,Clothing Store
Downtown Yonge East,43.65503449627479,-79.37712772767459,Booster Juice,13059,Juice Bar
Downtown Yonge East,43.65503449627479,-79.37712772767459,Yonge-Dundas Square,16041,Plaza
Downtown Yonge East,43.65503449627479,-79.37712772767459,Page One Cafe,13034,Café
Downtown Yonge East,43.65503449627479,-79.37712772767459,Cineplex Odeon Yonge & Dundas Cinemas,10024,Movie Theater
Downtown Yonge East,43.65503449627479,-79.37712772767459,Samsung Experience Store,17025,Electronics Store
Downtown Yonge East,43.65503449627479,-79.37712772767459,Indigo,17018,Bookstore
Downtown Yonge East,43.65503449627479,-79.37712772767459,Trattoria Mercatto,13236,Italian Restaurant
Downtown Yonge East,43.65503449627479,-79.37712772767459,American Eagle Outfitters,17043,Clothing Store
Downtown Yonge East,43.65503449627479,-79.37712772767459,Chipotle Mexican Grill,13145,Fast Food Restaurant
Downtown Yonge East,43.65503449627479,-79.37712772767459,Five Guys Burgers & Fries,13031,Burger Joint
Downtown Yonge East,43.65503449627479,-79.37712772767459,Apple Eaton Centre,17025,Electronics Store
Downtown Yonge East,43.65503449627479,-79.37712772767459,Richmond Station,13068,American Restaurant
Downtown Yonge East,43.65503449627479,-79.37712772767459,Gyu-Kaku BBQ,13263,Japanese Restaurant
Downtown Yonge East,43.65503449627479,-79.37712772767459,Silver Snail,17018,Bookstore
Downtown Yonge East,43.65503449627479,-79.37712772767459,JOEY Eaton Centre,13065,Restaurant
Downtown Yonge East,43.65503449627479,-79.37712772767459,BCBGMAXAZRIA at Hudson's Bay,17043,Clothing Store
Downtown Yonge East,43.65503449627479,-79.37712772767459,Eggspectation Bell Trinity Square,13028,Breakfast Spot
Downtown Yonge East,43.65503449627479,-79.37712772767459,Fahrenheit Coffee,13034,Café
Downtown Yonge East,43.65503449627479,-79.37712772767459,Terroni,13064,Pizzeria
Downtown Yonge East,43.65503449627479,-79.37712772767459,BMV Books,17018,Bookstore
Downtown Yonge East,43.65503449627479,-79.37712772767459,Salad King,13145,Fast Food Restaurant
Downtown Yonge East,43.65503449627479,-79.37712772767459,Pearl Diver,13051,Fish and Chips Shop
Downtown Yonge East,43.65503449627479,-79.37712772767459,Dineen Coffee Co,13034,Café
Downtown Yonge East,43.65503449627479,-79.37712772767459,Papa John's Pizza,13064,Pizzeria
Church-Wellesley,43.6663539764757,-79.38176316439407,Storm Crow Manor,13003,Bar
Church-Wellesley,43.6663539764757,-79.38176316439407,Wine Rack,17076,Liquor Store
Church-Wellesley,43.6663539764757,-79.38176316439407,Si Lom Thai Bistro,13352,Thai Restaurant
Church-Wellesley,43.6663539764757,-79.38176316439407,Starbucks,13035,Coffee Shop
Church-Wellesley,43.6663539764757,-79.38176316439407,Churchmouse & Firkin,13018,Pub
Church-Wellesley,43.6663539764757,-79.38176316439407,Piedmont Coffee Bar,13034,Café
Church-Wellesley,43.6663539764757,-79.38176316439407,Fuel,13059,Juice Bar
Church-Wellesley,43.6663539764757,-79.38176316439407,Church Street Espresso,13034,Café
Church-Wellesley,43.6663539764757,-79.38176316439407,North of Brooklyn Pizzeria,13064,Pizzeria
Church-Wellesley,43.6663539764757,-79.38176316439407,Woody's,13011,Gay Bar
Church-Wellesley,43.6663539764757,-79.38176316439407,The Men's Room,17043,Clothing Store
Church-Wellesley,43.6663539764757,-79.38176316439407,The Keg Steakhouse & Bar,13383,Steakhouse
Church-Wellesley,43.6663539764757,-79.38176316439407,Como En Casa,13303,Mexican Restaurant
Church-Wellesley,43.6663539764757,-79.38176316439407,DanceLife X Centre,18025,Dance Studio
Church-Wellesley,43.6663539764757,-79.38176316439407,Sansotei Ramen,13272,Ramen Restaurant
Church-Wellesley,43.6663539764757,-79.38176316439407,The Alley,13033,Bubble Tea Shop
Church-Wellesley,43.6663539764757,-79.38176316439407,Black Eagle,13011,Gay Bar
Church-Wellesley,43.6663539764757,-79.38176316439407,Bar Volo,13006,Beer Bar
Church-Wellesley,43.6663539764757,-79.38176316439407,T-Swirl Crepe,13041,Creperie
Church-Wellesley,43.6663539764757,-79.38176316439407,Rooster Coffee House,13034,Café
Church-Wellesley,43.6663539764757,-79.38176316439407,Betty Oliphant Theatre,10039,Music Venue
Church-Wellesley,43.6663539764757,-79.38176316439407,Toronto Hemp Co,17134,Tobacco Store
Church-Wellesley,43.6663539764757,-79.38176316439407,Wish,13031,Burger Joint
Church-Wellesley,43.6663539764757,-79.38176316439407,The Blake House,13003,Bar
Church-Wellesley,43.6663539764757,-79.38176316439407,Buddies in Bad Times Theatre,10039,Music Venue
Church-Wellesley,43.6663539764757,-79.38176316439407,Hair of the Dog,13011,Gay Bar
Church-Wellesley,43.6663539764757,-79.38176316439407,Constantine,13302,Mediterranean Restaurant
Church-Wellesley,43.6663539764757,-79.38176316439407,Tokyo Kitchen,13049,Diner
Church-Wellesley,43.6663539764757,-79.38176316439407,Wendy's,13145,Fast Food Restaurant
Church-Wellesley,43.6663539764757,-79.38176316439407,YMCA,18021,Gym and Studio
Church-Wellesley,43.6663539764757,-79.38176316439407,Red Rocket Coffee,13002,Bakery
Church-Wellesley,43.6663539764757,-79.38176316439407,Tika Tea House,13033,Bubble Tea Shop
Church-Wellesley,43.6663539764757,-79.38176316439407,7 West Cafe,13034,Café
Church-Wellesley,43.6663539764757,-79.38176316439407,H Mart,17073,Imported Food Store
Church-Wellesley,43.6663539764757,-79.38176316439407,Salad House,13302,Mediterranean Restaurant
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Mi-Ne,13276,Sushi Restaurant
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,WestJet Flight Deck,10051,Stadium
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,St. Louis Bar and Grill,13026,BBQ Joint
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Loch and Quay,13338,Seafood Restaurant
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Blackberry broadcast studio,10051,Stadium
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Starbucks,13035,Coffee Shop
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,The Beer Store,17058,Beer Store
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Lakeview Tower Beauty Salon & Nail Spa,11064,Hair Salon
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Starbucks,13035,Coffee Shop
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,HTO Park,16032,Park
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Steam Whistle Brewing,13029,Brewery
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Spadina Wave Deck,16046,Scenic Lookout
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Rogers Centre,10051,Stadium
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Shoppers Drug Mart,17035,Drugstore
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,The Rec Room,13003,Bar
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Pizzaiolo Gourmet Pizza,13064,Pizzeria
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Jays Shop Stadium Edition,17117,Sporting Goods Retail
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Sky Pod,16046,Scenic Lookout
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Steam Whistle Biergärten,13065,Restaurant
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Tim Hortons,13065,Restaurant
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Ripley's Aquarium of Canada,10002,Aquarium
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,National Ballet of Canada,10039,Music Venue
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,360 Restaurant,13025,Wine Bar
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Music Garden Cafe,13034,Café
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Toronto Railway Heritage Centre,10030,History Museum
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Gonoe Sushi Japanese Restaurant,13276,Sushi Restaurant
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Dream Cyclery,17119,Bicycle Store
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Toronto Music Garden,18000,Sports and Recreation
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Harbourfront Wavedecks,16046,Scenic Lookout
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Starbucks,13035,Coffee Shop
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Comicon Toronto,10000,Arts and Entertainment
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Roundhouse Park,16032,Park
Harbourfront-CityPlace,43.64012153688609,-79.39037862046021,Bobo Tea & Juice,13033,Bubble Tea Shop
Wellington Place,43.64585118923425,-79.39462761361898,SOMA chocolatemaker,13322,Peruvian Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,Rodney's Oyster House,13338,Seafood Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,Avenue Open Kitchen,13039,Deli
Wellington Place,43.64585118923425,-79.39462761361898,Yeti Nails & Spa,11071,Nail Salon
Wellington Place,43.64585118923425,-79.39462761361898,RaviSoups,13072,Asian Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,Le Gourmand,13034,Café
Wellington Place,43.64585118923425,-79.39462761361898,Wilbur Mexicana,13306,Taco Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,Banh Mi Boys,13072,Asian Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,Porchetta & Co,13068,American Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,Toronto International Film Festival,10024,Movie Theater
Wellington Place,43.64585118923425,-79.39462761361898,Bar Hop Brewco,13006,Beer Bar
Wellington Place,43.64585118923425,-79.39462761361898,Graffiti Alley,16026,Monument
Wellington Place,43.64585118923425,-79.39462761361898,The Keg,13065,Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,Body Blitz Spa,11073,Spa
Wellington Place,43.64585118923425,-79.39462761361898,A&W Restaurant,13145,Fast Food Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,La Carnita,13306,Taco Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,Luma,13325,Portuguese Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,Michaels,17003,Arts and Crafts Store
Wellington Place,43.64585118923425,-79.39462761361898,Princess Of Wales Theatre,10039,Music Venue
Wellington Place,43.64585118923425,-79.39462761361898,Town Crier Pub,13018,Pub
Wellington Place,43.64585118923425,-79.39462761361898,Jimmy's Coffee,13035,Coffee Shop
Wellington Place,43.64585118923425,-79.39462761361898,Gusto 101,13236,Italian Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,Scotiabank,11045,Bank
Wellington Place,43.64585118923425,-79.39462761361898,Drom Taberna,13003,Bar
Wellington Place,43.64585118923425,-79.39462761361898,Raku,13281,Udon Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,Chubby's Jamaican Kitchen,13097,Caribbean Restaurant
Wellington Place,43.64585118923425,-79.39462761361898,Jz's Pizza,13064,Pizzeria
Wellington Place,43.64585118923425,-79.39462761361898,Momentos,10032,Night Club
Wellington Place,43.64585118923425,-79.39462761361898,Starbucks,13035,Coffee Shop
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,One of a Kind Show and Sale,17003,Arts and Crafts Store
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,Starbucks,13035,Coffee Shop
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,Stanley Barracks,16020,Historic and Protected Site
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,Honda Indy Toronto,18039,Race Track
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,Coca-Cola Coliseum,10051,Stadium
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,Goal Zero Canada,17117,Sporting Goods Retail
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,Kandy Gallery - Neil Dankoff,10004,Art Gallery
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,CNE Skyride,10001,Amusement Park
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,Wine Garden,13025,Wine Bar
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,Smoke's Poutinerie,13326,Poutine Restaurant
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,Martin Goodman Trail,16019,Hiking Trail
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,Maxx’s Kitchen,13065,Restaurant
Fort York-Liberty Village,43.634272901355835,-79.41300169891035,The Toronto Inukshuk Park: Address,16032,Park
